Data;Hora;
25/04/2018;11:42:40;
25/04/2018;11:42:49;
25/04/2018;11:42:55;
25/04/2018;11:43:09;
25/04/2018;11:43:16;
25/04/2018;11:43:23;
25/04/2018;11:43:27;
25/04/2018;11:43:38;
25/04/2018;11:43:44;
25/04/2018;11:43:49;
25/04/2018;11:43:51;
25/04/2018;11:44:03;
25/04/2018;11:44:08;
25/04/2018;11:44:15;
25/04/2018;11:44:20;
25/04/2018;11:44:24;
25/04/2018;11:44:32;
25/04/2018;11:44:42;
25/04/2018;11:44:48;
25/04/2018;11:44:53;
25/04/2018;11:44:56;
25/04/2018;11:44:58;
25/04/2018;11:45:09;
25/04/2018;11:45:15;
25/04/2018;11:45:36;
25/04/2018;11:45:49;
25/04/2018;11:45:50;
25/04/2018;11:45:57;
25/04/2018;11:45:59;
25/04/2018;11:46:02;
25/04/2018;11:46:05;
25/04/2018;11:46:16;
25/04/2018;11:46:26;
25/04/2018;11:46:27;
25/04/2018;11:46:32;
25/04/2018;11:46:41;
25/04/2018;11:46:47;
25/04/2018;11:46:49;
25/04/2018;11:46:53;
25/04/2018;11:46:58;
25/04/2018;11:47:18;
25/04/2018;11:47:28;
25/04/2018;11:47:29;
25/04/2018;11:47:36;
25/04/2018;11:47:44;
25/04/2018;11:47:55;
25/04/2018;11:48:01;
25/04/2018;11:48:13;
25/04/2018;11:48:21;
25/04/2018;11:48:25;
25/04/2018;11:48:28;
25/04/2018;11:48:40;
25/04/2018;11:49:05;
25/04/2018;11:49:07;
25/04/2018;11:49:16;
25/04/2018;11:49:18;
25/04/2018;11:49:26;
25/04/2018;11:49:30;
25/04/2018;11:49:32;
25/04/2018;11:49:44;
25/04/2018;11:49:49;
25/04/2018;11:49:52;
25/04/2018;11:50:04;
25/04/2018;11:50:14;
25/04/2018;11:50:17;
25/04/2018;11:50:38;
25/04/2018;11:50:41;
25/04/2018;11:50:45;
25/04/2018;11:50:58;
25/04/2018;11:51:05;
25/04/2018;11:51:10;
25/04/2018;11:51:15;
25/04/2018;11:51:20;
25/04/2018;11:51:27;
25/04/2018;11:51:33;
25/04/2018;11:51:37;
25/04/2018;11:51:39;
25/04/2018;11:51:42;
25/04/2018;11:51:56;
25/04/2018;11:52:01;
25/04/2018;11:52:10;
25/04/2018;11:52:17;
25/04/2018;11:52:26;
25/04/2018;11:52:28;
25/04/2018;11:52:34;
25/04/2018;11:52:43;
25/04/2018;11:52:55;
25/04/2018;11:53:00;
25/04/2018;11:53:07;
25/04/2018;11:53:20;
25/04/2018;11:53:23;
25/04/2018;11:53:27;
25/04/2018;11:53:37;
25/04/2018;11:53:39;
25/04/2018;11:53:43;
25/04/2018;11:53:46;
25/04/2018;11:53:50;
25/04/2018;11:53:52;
25/04/2018;11:53:56;
25/04/2018;11:53:59;
25/04/2018;11:54:19;
25/04/2018;11:54:21;
25/04/2018;11:54:29;
25/04/2018;11:54:32;
25/04/2018;11:54:45;
25/04/2018;11:55:30;
25/04/2018;11:55:47;
25/04/2018;11:56:17;
25/04/2018;11:56:22;
25/04/2018;11:56:35;
25/04/2018;11:56:43;
25/04/2018;11:56:56;
25/04/2018;11:57:04;
25/04/2018;11:57:07;
25/04/2018;11:57:26;
25/04/2018;11:57:30;
25/04/2018;11:57:40;
25/04/2018;11:57:55;
25/04/2018;11:58:01;
25/04/2018;11:58:06;
